date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:14	62540/62540	---M--	200	added ('OK')	font/truetype	etag:%2251a1dbc-f44c-52665b1f921c0%22	https://www.lac-info.com/fonts/Patrick.Hand-Regular.ttf	C:/xampp/htdocs/long/long/www.lac-info.com/fonts/Patrick.Hand-Regular.ttf	(from https://www.lac-info.com/css/main.css)
15:46:16	51148/51148	---M--	200	added ('OK')	application/x-font-woff	etag:%2251a1d3d-c7cc-52665b1bc18c0%22	https://www.lac-info.com/fonts/BryantPro-Regular.woff	C:/xampp/htdocs/long/long/www.lac-info.com/fonts/BryantPro-Regular.woff	(from https://www.lac-info.com/css/main.css)
15:46:18	17640/17640	---M--	200	added ('OK')	application/x-font-woff	etag:%2251a04e0-44e8-51d8339e84d40%22	https://www.lac-info.com/fonts/ITCAvantGardeStd-Md.woff	C:/xampp/htdocs/long/long/www.lac-info.com/fonts/ITCAvantGardeStd-Md.woff	(from https://www.lac-info.com/css/main.css)
15:46:19	31692/31692	---M--	200	added ('OK')	font/truetype	etag:%2251a04df-7bcc-51d8339d90b00%22	https://www.lac-info.com/fonts/ITCAvantGardeStd-Md.ttf	C:/xampp/htdocs/long/long/www.lac-info.com/fonts/ITCAvantGardeStd-Md.ttf	(from https://www.lac-info.com/css/main.css)
15:46:19	53872/53872	---M--	200	added ('OK')	application/x-font-woff	etag:%2251a095c-d270-52665b18e5200%22	https://www.lac-info.com/fonts/BryantPro-Light.woff	C:/xampp/htdocs/long/long/www.lac-info.com/fonts/BryantPro-Light.woff	(from https://www.lac-info.com/css/main.css)
15:46:20	1362/1362	---M--	200	added ('OK')	image/png	etag:%2251a1e63-552-52665b2ed45c0%22	https://www.lac-info.com/img/fancybox/fancybox_sprite.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/fancybox/fancybox_sprite.png	(from https://www.lac-info.com/css/main.css)
15:46:20	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2251a1e60-19a7-52665b2de0380%22	https://www.lac-info.com/img/fancybox/fancybox_loading.gif	C:/xampp/htdocs/long/long/www.lac-info.com/img/fancybox/fancybox_loading.gif	(from https://www.lac-info.com/css/main.css)
15:46:20	85080/85080	---M--	200	added ('OK')	image/svg+xml	etag:%2251a04de-14c58-51d8339d90b00%22	https://www.lac-info.com/fonts/ITCAvantGardeStd-Md.svg	C:/xampp/htdocs/long/long/www.lac-info.com/fonts/ITCAvantGardeStd-Md.svg	(from https://www.lac-info.com/css/main.css)
15:46:21	1495/1495	---M--	200	added ('OK')	image/png	etag:%2251a1e26-5d7-52665b42db500%22	https://www.lac-info.com/img/ico-lightbox-close.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-lightbox-close.png	(from https://www.lac-info.com/css/main.css)
15:46:21	43/43	---M--	200	added ('OK')	image/gif	etag:%2251a1e5f-2b-52665b2de0380%22	https://www.lac-info.com/img/fancybox/blank.gif	C:/xampp/htdocs/long/long/www.lac-info.com/img/fancybox/blank.gif	(from https://www.lac-info.com/css/main.css)
15:46:22	1115/1115	---M--	200	added ('OK')	image/png	etag:%2251a1e17-45b-52665b291b840%22	https://www.lac-info.com/img/bullet-list.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bullet-list.png	(from https://www.lac-info.com/css/main.css)
15:46:22	1561/1561	---M--	200	added ('OK')	image/png	etag:%2251a1e19-619-52665b2a0fa80%22	https://www.lac-info.com/img/bullet-plus.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bullet-plus.png	(from https://www.lac-info.com/css/main.css)
15:46:22	1449/1449	---M--	200	added ('OK')	image/png	etag:%2251a1e18-5a9-52665b2a0fa80%22	https://www.lac-info.com/img/bullet-minus.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bullet-minus.png	(from https://www.lac-info.com/css/main.css)
15:46:23	4965/4965	---M--	200	added ('OK')	image/png	etag:%2251a1e16-1365-52eb1f5a6ed40%22	https://www.lac-info.com/img/bkg-tb-corner.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bkg-tb-corner.png	(from https://www.lac-info.com/css/main.css)
15:46:25	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2251a1e61-36a0-52665b2ed45c0%22	https://www.lac-info.com/img/fancybox/fancybox_loading@2x.gif	C:/xampp/htdocs/long/long/www.lac-info.com/img/fancybox/fancybox_loading@2x.gif	(from https://www.lac-info.com/css/main.css)
15:46:25	1627/1627	---M--	200	added ('OK')	image/png	etag:%2251a1e46-65b-52665b4f41240%22	https://www.lac-info.com/img/video-play.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-play.png	(from https://www.lac-info.com/css/main.css)
15:46:25	1751/1751	---M--	200	added ('OK')	image/png	etag:%2251a1e41-6d7-52665b4e4d000%22	https://www.lac-info.com/img/video-pause.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-pause.png	(from https://www.lac-info.com/css/main.css)
15:46:27	1608/1608	---M--	200	added ('OK')	image/png	etag:%2251a1e40-648-52665b4d58dc0%22	https://www.lac-info.com/img/video-bar-button.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-bar-button.png	(from https://www.lac-info.com/css/main.css)
15:46:27	3284/3284	---M--	200	added ('OK')	image/gif	etag:%2251a1e2e-cd4-52665b43cf740%22	https://www.lac-info.com/img/jplayer.pink.seeking.gif	C:/xampp/htdocs/long/long/www.lac-info.com/img/jplayer.pink.seeking.gif	(from https://www.lac-info.com/css/main.css)
15:46:27	62934/62934	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e2d-f5d6-52665b43cf740%22	https://www.lac-info.com/img/jplayer.pink.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/jplayer.pink.jpg	(from https://www.lac-info.com/css/main.css)
15:46:29	1132/1132	---M--	200	added ('OK')	image/png	etag:%2251a1e49-46c-52665b5035480%22	https://www.lac-info.com/img/video-vol-min.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-vol-min.png	(from https://www.lac-info.com/css/main.css)
15:46:29	1353/1353	---M--	200	added ('OK')	image/png	etag:%2251a1e4a-549-52665b5035480%22	https://www.lac-info.com/img/video-vol-mute.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-vol-mute.png	(from https://www.lac-info.com/css/main.css)
15:46:29	1375/1375	---M--	200	added ('OK')	image/png	etag:%2251a1e48-55f-52665b5035480%22	https://www.lac-info.com/img/video-vol-max.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-vol-max.png	(from https://www.lac-info.com/css/main.css)
15:46:30	1340/1340	---M--	200	added ('OK')	image/png	etag:%2251a1e4b-53c-52665b5035480%22	https://www.lac-info.com/img/video-volume-button.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-volume-button.png	(from https://www.lac-info.com/css/main.css)
15:46:31	19245/19245	---M--	200	added ('OK')	image/png	etag:%2251a1e2f-4b2d-52665b43cf740%22	https://www.lac-info.com/img/jplayer.pink.video.play.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/jplayer.pink.video.play.png	(from https://www.lac-info.com/css/main.css)
15:46:31	1239/1239	---M--	200	added ('OK')	image/png	etag:%2251a1e3e-4d7-52665b45b7bc0%22	https://www.lac-info.com/img/scroll-arrow-up.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/scroll-arrow-up.png	(from https://www.lac-info.com/css/main.css)
15:46:32	1284/1284	---M--	200	added ('OK')	image/png	etag:%2251a1e3d-504-52665b45b7bc0%22	https://www.lac-info.com/img/scroll-arrow-down.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/scroll-arrow-down.png	(from https://www.lac-info.com/css/main.css)
15:46:33	10679/10679	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Aug%202016%2008:46:24%20GMT	https://www.lac-info.com/css/mCSB_buttons.png	C:/xampp/htdocs/long/long/www.lac-info.com/css/mCSB_buttons.78.delayed	(from https://www.lac-info.com/css/main.css)
15:46:33	1036/1036	---M--	200	added ('OK')	image/png	etag:%2251a1e29-40c-52665b42db500%22	https://www.lac-info.com/img/ico-nav-arrow-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-nav-arrow-hover.png	(from https://www.lac-info.com/css/main.css)
15:46:34	1018/1018	---M--	200	added ('OK')	image/png	etag:%2251a1e2a-3fa-52665b42db500%22	https://www.lac-info.com/img/ico-nav-arrow.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-nav-arrow.png	(from https://www.lac-info.com/css/main.css)
15:46:34	3288/3288	---M--	200	added ('OK')	image/png	etag:%2251a1e35-cd8-52665b44c3980%22	https://www.lac-info.com/img/log-bayer.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/log-bayer.png	(from https://www.lac-info.com/css/main.css)
15:46:34	8035/8035	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e36-1f63-52665b44c3980%22	https://www.lac-info.com/img/long-acting-contraception-navigation.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/long-acting-contraception-navigation.jpg	(from https://www.lac-info.com/css/main.css)
15:46:36	5828/5828	---M--	200	added ('OK')	image/png	etag:%2251a1e3c-16c4-52665b45b7bc0%22	https://www.lac-info.com/img/protection-lac.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/protection-lac.png	(from https://www.lac-info.com/css/main.css)
15:46:37	8776/8776	---M--	200	added ('OK')	image/png	etag:%2251a1e38-2248-52665b44c3980%22	https://www.lac-info.com/img/noforgetting-lac.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/noforgetting-lac.png	(from https://www.lac-info.com/css/main.css)
15:46:38	8306/8306	---M--	200	added ('OK')	image/png	etag:%2251a1e1a-2072-52665b2de0380%22	https://www.lac-info.com/img/efficacy-lac.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/efficacy-lac.png	(from https://www.lac-info.com/css/main.css)
15:46:39	1193/1193	---M--	200	added ('OK')	image/png	etag:%2251a1e94-4a9-52665b3c2e540%22	https://www.lac-info.com/img/final/ico-arrw-down.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-arrw-down.png	(from https://www.lac-info.com/css/main.css)
15:46:39	1443/1443	---M--	200	added ('OK')	image/png	etag:%2251a1e9f-5a3-52665b3e169c0%22	https://www.lac-info.com/img/final/ico-fb.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-fb.png	(from https://www.lac-info.com/css/main.css)
15:46:40	1365/1365	---M--	200	added ('OK')	image/png	etag:%2251a1e9e-555-52665b3d22780%22	https://www.lac-info.com/img/final/ico-fb-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-fb-hover.png	(from https://www.lac-info.com/css/main.css)
15:46:40	1847/1847	---M--	200	added ('OK')	image/png	etag:%2251a1eb5-737-52665b3ffee40%22	https://www.lac-info.com/img/final/ico-tw.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-tw.png	(from https://www.lac-info.com/css/main.css)
15:46:41	1793/1793	---M--	200	added ('OK')	image/png	etag:%2251a1eb4-701-52665b3ffee40%22	https://www.lac-info.com/img/final/ico-tw-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-tw-hover.png	(from https://www.lac-info.com/css/main.css)
15:46:42	2006/2006	---M--	200	added ('OK')	image/png	etag:%2251a1ea1-7d6-52665b3e169c0%22	https://www.lac-info.com/img/final/ico-gplus.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-gplus.png	(from https://www.lac-info.com/css/main.css)
15:46:42	1925/1925	---M--	200	added ('OK')	image/png	etag:%2251a1ea0-785-52665b3e169c0%22	https://www.lac-info.com/img/final/ico-gplus-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-gplus-hover.png	(from https://www.lac-info.com/css/main.css)
15:46:42	1335/1335	---M--	200	added ('OK')	image/png	etag:%2251a1eab-537-52665b3f0ac00%22	https://www.lac-info.com/img/final/ico-print.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-print.png	(from https://www.lac-info.com/css/main.css)
15:46:42	1331/1331	---M--	200	added ('OK')	image/png	etag:%2251a1eaa-533-52665b3f0ac00%22	https://www.lac-info.com/img/final/ico-print-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-print-hover.png	(from https://www.lac-info.com/css/main.css)
15:46:43	2487/2487	---M--	200	added ('OK')	image/png	etag:%2251a1ed4-9b7-52665b46abe00%22	https://www.lac-info.com/img/stickybar/bkg-pill.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/stickybar/bkg-pill.png	(from https://www.lac-info.com/css/main.css)
15:46:43	1528/1528	---M--	200	added ('OK')	image/png	etag:%2251a1ed3-5f8-52665b46abe00%22	https://www.lac-info.com/img/stickybar/bkg-ius.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/stickybar/bkg-ius.png	(from https://www.lac-info.com/css/main.css)
15:46:43	2017/2017	---M--	200	added ('OK')	image/png	etag:%2251a1ed2-7e1-52665b46abe00%22	https://www.lac-info.com/img/stickybar/bkg-iud.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/stickybar/bkg-iud.png	(from https://www.lac-info.com/css/main.css)
15:46:44	3890/3890	---M--	200	added ('OK')	image/png	etag:%2251a1ed1-f32-52665b46abe00%22	https://www.lac-info.com/img/stickybar/bkg-implant.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/stickybar/bkg-implant.png	(from https://www.lac-info.com/css/main.css)
15:46:44	2722/2722	---M--	200	added ('OK')	image/png	etag:%2251a1e14-aa2-52665b291b840%22	https://www.lac-info.com/img/bkg-pill.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bkg-pill.png	(from https://www.lac-info.com/css/main.css)
15:46:52	335907/335907	---M--	200	added ('OK')	image/png	etag:%2251a1ee1-52023-524e3d322c280%22	https://www.lac-info.com/img/teaser/stage-c-woman.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-c-woman.png	(from https://www.lac-info.com/css/main.css)
15:46:54	424994/424994	---M--	200	added ('OK')	image/png	etag:%2251a1ed8-67c22-524a4a2caf600%22	https://www.lac-info.com/img/teaser/stage-a-bubble.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-a-bubble.png	(from https://www.lac-info.com/css/main.css)
15:47:01	264421/264421	---M--	200	added ('OK')	image/png	etag:%2251a1edf-408e5-524e3d322c280%22	https://www.lac-info.com/img/teaser/stage-c-green-bubble.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-c-green-bubble.png	(from https://www.lac-info.com/css/main.css)
15:47:03	258401/258401	---M--	200	added ('OK')	image/png	etag:%2251a1edb-3f161-524a4a2caf600%22	https://www.lac-info.com/img/teaser/stage-a-woman.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-a-woman.png	(from https://www.lac-info.com/css/main.css)
15:47:06	346936/346936	---M--	200	added ('OK')	image/png	etag:%2251a1ede-54b38-524e3d322c280%22	https://www.lac-info.com/img/teaser/stage-c-blue-bubble.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-c-blue-bubble.png	(from https://www.lac-info.com/css/main.css)
15:47:10	311737/311737	---M--	200	added ('OK')	image/png	etag:%2251a1ee0-4c1b9-524e3d322c280%22	https://www.lac-info.com/img/teaser/stage-c-purple-bubble.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-c-purple-bubble.png	(from https://www.lac-info.com/css/main.css)
15:47:10	117594/117594	---M--	200	added ('OK')	image/png	etag:%2251a05db-1cb5a-51d83416ae8c0%22	https://www.lac-info.com/img/teaser-2015/perfect-match-human.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser-2015/perfect-match-human.png	(from https://www.lac-info.com/css/main.css)
15:47:16	133629/133629	---M--	200	added ('OK')	image/png	etag:%2251a05da-209fd-51d83415ba680%22	https://www.lac-info.com/img/teaser-2015/manefesto-human.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser-2015/manefesto-human.png	(from https://www.lac-info.com/css/main.css)
15:47:16	317188/317188	---M--	200	added ('OK')	image/jpeg	etag:%2251a04f5-4d704-53538edd2a900%22	https://www.lac-info.com/img/teaser-2016/header-blog.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser-2016/header-blog.jpg	(from https://www.lac-info.com/css/main.css)
15:47:17	1681/1681	---M--	200	added ('OK')	image/png	etag:%2251a1e23-691-52665b42db500%22	https://www.lac-info.com/img/ico-checked-btm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-checked-btm.png	(from https://www.lac-info.com/css/main.css)
15:47:18	1843/1843	---M--	200	added ('OK')	image/png	etag:%2251a1e1f-733-52665b41e72c0%22	https://www.lac-info.com/img/ico-checkbox-checked.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-checkbox-checked.png	(from https://www.lac-info.com/css/main.css)
15:47:20	1216/1216	---M--	200	added ('OK')	image/png	etag:%2251a1e21-4c0-52665b41e72c0%22	https://www.lac-info.com/img/ico-checkbox-primary.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-checkbox-primary.png	(from https://www.lac-info.com/css/main.css)
15:47:20	1288/1288	---M--	200	added ('OK')	image/png	etag:%2251a1e20-508-52665b41e72c0%22	https://www.lac-info.com/img/ico-checkbox-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-checkbox-hover.png	(from https://www.lac-info.com/css/main.css)
15:47:21	7542/7542	---M--	200	added ('OK')	image/png	etag:%2251a1dc1-1d76-52665b1f921c0%22	https://www.lac-info.com/img/bg-guide-1-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:22	9510/9510	---M--	200	added ('OK')	image/png	etag:%2251a1dbf-2526-52665b1f921c0%22	https://www.lac-info.com/img/bg-guide-1-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:23	2625/2625	---M--	200	added ('OK')	image/png	etag:%2251a1dbe-a41-52665b1f921c0%22	https://www.lac-info.com/img/bg-guide-1-1-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-1-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:23	6488/6488	---M--	200	added ('OK')	image/png	etag:%2251a1dc5-1958-52665b2086400%22	https://www.lac-info.com/img/bg-guide-1-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:24	11037/11037	---M--	200	added ('OK')	image/png	etag:%2251a1dc2-2b1d-52665b2086400%22	https://www.lac-info.com/img/bg-guide-1-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:24	7113/7113	---M--	200	added ('OK')	image/png	etag:%2251a1dc3-1bc9-52665b2086400%22	https://www.lac-info.com/img/bg-guide-1-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:24	4517/4517	---M--	200	added ('OK')	image/png	etag:%2251a1dca-11a5-52665b2086400%22	https://www.lac-info.com/img/bg-guide-1-3-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-3-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:25	5906/5906	---M--	200	added ('OK')	image/png	etag:%2251a1dd3-1712-52665b217a640%22	https://www.lac-info.com/img/bg-guide-2-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-2-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:25	4405/4405	---M--	200	added ('OK')	image/png	etag:%2251a1dce-1135-52665b217a640%22	https://www.lac-info.com/img/bg-guide-2-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-2-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:26	1988/1988	---M--	200	added ('OK')	image/png	etag:%2251a1dc6-7c4-52665b2086400%22	https://www.lac-info.com/img/bg-guide-1-3-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-1-3-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:26	2125/2125	---M--	200	added ('OK')	image/png	etag:%2251a1dcc-84d-52665b217a640%22	https://www.lac-info.com/img/bg-guide-2-1-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-2-1-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:26	6432/6432	---M--	200	added ('OK')	image/png	etag:%2251a1dd6-1920-52665b217a640%22	https://www.lac-info.com/img/bg-guide-2-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-2-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:28	7049/7049	---M--	200	added ('OK')	image/png	etag:%2251a1dd4-1b89-52665b217a640%22	https://www.lac-info.com/img/bg-guide-2-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-2-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:28	6830/6830	---M--	200	added ('OK')	image/png	etag:%2251a1ddd-1aae-52665b226e880%22	https://www.lac-info.com/img/bg-guide-3-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-3-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:28	7205/7205	---M--	200	added ('OK')	image/png	etag:%2251a1ddc-1c25-52665b217a640%22	https://www.lac-info.com/img/bg-guide-3-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-3-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:28	2441/2441	---M--	200	added ('OK')	image/png	etag:%2251a1dda-989-52665b217a640%22	https://www.lac-info.com/img/bg-guide-3-1-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-3-1-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:29	6491/6491	---M--	200	added ('OK')	image/png	etag:%2251a1de0-195b-52665b226e880%22	https://www.lac-info.com/img/bg-guide-3-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-3-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:29	8188/8188	---M--	200	added ('OK')	image/png	etag:%2251a1ddf-1ffc-52665b226e880%22	https://www.lac-info.com/img/bg-guide-3-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-3-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:29	377030/377030	---M--	200	added ('OK')	image/png	etag:%2251a1ed5-5c0c6-52eb2f5c5f180%22	https://www.lac-info.com/img/teaser/stage-404-bubble.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-404-bubble.png	(from https://www.lac-info.com/css/main.css)
15:47:30	7542/7542	---M--	200	added ('OK')	image/png	etag:%2251a1de3-1d76-52665b226e880%22	https://www.lac-info.com/img/bg-guide-4-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-4-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:30	21971/21971	---M--	200	added ('OK')	image/png	etag:%2251a1dde-55d3-52665b226e880%22	https://www.lac-info.com/img/bg-guide-3-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-3-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:30	569370/569370	---M--	200	added ('OK')	image/png	etag:%2251a1ed7-8b01a-52eb2f6217f00%22	https://www.lac-info.com/img/teaser/stage-404-woman.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/teaser/stage-404-woman.png	(from https://www.lac-info.com/css/main.css)
15:47:32	9510/9510	---M--	200	added ('OK')	image/png	etag:%2251a1de2-2526-52665b226e880%22	https://www.lac-info.com/img/bg-guide-4-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-4-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:32	20154/20154	---M--	200	added ('OK')	image/png	etag:%2251a1de1-4eba-52665b226e880%22	https://www.lac-info.com/img/bg-guide-4-1-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-4-1-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:33	12349/12349	---M--	200	added ('OK')	image/png	etag:%2251a1de5-303d-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-4-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-4-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:38	6279/6279	---M--	200	added ('OK')	image/png	etag:%2251a1de4-1887-52665b226e880%22	https://www.lac-info.com/img/bg-guide-4-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-4-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:39	6613/6613	---M--	200	added ('OK')	image/png	etag:%2251a1de8-19d5-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-5-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-5-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:39	5918/5918	---M--	200	added ('OK')	image/png	etag:%2251a1de7-171e-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-5-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-5-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:39	2125/2125	---M--	200	added ('OK')	image/png	etag:%2251a1de6-84d-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-5-1-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-5-1-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:39	5693/5693	---M--	200	added ('OK')	image/png	etag:%2251a1deb-163d-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-5-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-5-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:40	5206/5206	---M--	200	added ('OK')	image/png	etag:%2251a1dea-1456-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-5-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-5-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:40	4914/4914	---M--	200	added ('OK')	image/png	etag:%2251a1de9-1332-52665b2362ac0%22	https://www.lac-info.com/img/bg-guide-5-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-5-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:41	4405/4405	---M--	200	added ('OK')	image/png	etag:%2251a1df1-1135-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-6-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-6-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:41	3774/3774	---M--	200	added ('OK')	image/png	etag:%2251a1df0-ebe-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-6-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-6-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:41	5693/5693	---M--	200	added ('OK')	image/png	etag:%2251a1df4-163d-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-7-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-7-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
